"date_str","blm","alm","blulm","total"
"2021-07-04",11356,355,338,11939
"2021-07-05",7117,312,405,7734
"2021-07-06",7630,416,631,8410
"2021-07-07",7204,427,741,8213
"2021-07-08",6472,389,2475,9187
"2021-07-09",5817,383,5416,11501
"2021-07-10",5457,302,976,6591
"2021-07-11",8997,498,960,10362
"2021-07-12",33754,623,812,34888
"2021-07-13",16603,493,835,17759
"2021-07-14",13189,907,525,14356
"2021-07-15",16980,732,475,17951
"2021-07-16",12748,591,2171,15320
"2021-07-17",9029,469,1587,10971
"2021-07-18",9027,393,626,9958
"2021-07-19",6786,419,296,7410
"2021-07-20",6251,449,485,7067
"2021-07-21",8186,697,727,9433
"2021-07-22",6551,379,330,7115
"2021-07-23",11003,257,320,11452
"2021-07-24",8384,286,363,8934
"2021-07-25",9593,450,465,10379
"2021-07-26",7177,445,1182,8696
"2021-07-27",9472,374,5614,15225
"2021-07-28",9511,501,4649,14256
"2021-07-29",5369,1818,6097,13024
"2021-07-30",7392,680,8074,15994
"2021-07-31",4855,659,1831,7221
"2021-08-01",4785,494,6983,12126
"2021-08-02",5279,321,3709,9164
"2021-08-03",6241,497,1029,7645
"2021-08-04",9434,482,1050,10885
"2021-08-05",7170,399,2769,10204
"2021-08-06",7128,246,2369,9649
"2021-08-07",5302,416,2393,7984
"2021-08-08",6071,1195,8908,15042
"2021-08-09",7828,1784,6093,14596
"2021-08-10",8907,552,2916,12072
"2021-08-11",5987,302,2047,8149
"2021-08-12",5295,462,1801,7299
"2021-08-13",5102,513,1149,6581
"2021-08-14",4542,810,1148,6136
"2021-08-15",7348,515,497,8184
"2021-08-16",5110,410,465,5911
"2021-08-17",7493,328,2089,9757
"2021-08-18",4834,287,1422,6466
"2021-08-19",4263,438,1559,6166
"2021-08-20",4419,349,1467,6158
"2021-08-21",4332,325,1452,5989
"2021-08-22",4450,221,1130,5711
"2021-08-23",4388,268,839,5405
"2021-08-24",12428,273,3712,16317
"2021-08-25",44560,393,2115,46963
"2021-08-26",6817,801,730,8139
"2021-08-27",5527,488,1632,7449
"2021-08-28",5521,337,792,6544
"2021-08-29",5049,384,534,5855
"2021-08-30",5245,796,313,5875
"2021-08-31",8873,1727,380,9448
"2021-09-01",7342,306,268,7795
"2021-09-02",7730,429,270,8346
"2021-09-03",4908,318,306,5426
"2021-09-04",4687,260,230,5125
"2021-09-05",8027,198,554,8724
"2021-09-06",6413,322,147,6799
"2021-09-07",5342,476,609,6206
"2021-09-08",6485,636,403,7023
"2021-09-09",5306,315,295,5818
"2021-09-10",4953,288,384,5480
"2021-09-11",4397,254,184,4719
"2021-09-12",4511,338,118,4754
"2021-09-13",4985,248,202,5301
"2021-09-14",5345,3338,226,8827
"2021-09-15",4351,534,238,5056
"2021-09-16",4824,310,293,5369
"2021-09-17",4426,274,4519,9056
"2021-09-18",4799,237,3064,8053
"2021-09-19",3858,251,676,4717
"2021-09-20",5749,1245,2144,9075
"2021-09-21",7319,1315,1491,10017
"2021-09-22",6360,398,1213,7849
"2021-09-23",6346,346,305,6913
"2021-09-24",5965,527,272,6681
"2021-09-25",5194,605,214,5915
"2021-09-26",4660,371,301,5249
"2021-09-27",4610,281,306,5117
"2021-09-28",5920,323,1998,8151
"2021-09-29",5055,448,2713,8065
"2021-09-30",5705,512,2090,7883
"2021-10-01",6675,423,1426,8329
"2021-10-02",5565,420,397,6294
"2021-10-03",4933,252,2791,7823
"2021-10-04",5306,287,936,6370
"2021-10-05",5244,322,330,5833
"2021-10-06",6280,521,1061,7721
"2021-10-07",5310,357,1130,6711
"2021-10-08",5084,562,422,5919
"2021-10-09",5841,501,717,6858
"2021-10-10",6892,307,6013,13130
"2021-10-11",8440,294,6216,14758
"2021-10-12",5652,329,4282,10113
"2021-10-13",5778,309,1066,7006
"2021-10-14",6038,214,392,6505
"2021-10-15",5237,457,349,5880
"2021-10-16",5251,256,1239,6641
"2021-10-17",4714,375,1344,6121
"2021-10-18",4994,280,1297,6417
"2021-10-19",5016,307,2699,7725
"2021-10-20",4820,221,1301,6245
"2021-10-21",4955,253,449,5484
"2021-10-22",4667,302,355,5178
"2021-10-23",4898,325,381,5541
"2021-10-24",9859,358,749,10797
"2021-10-25",14537,337,420,15152
"2021-10-26",16586,883,288,17436
"2021-10-27",11674,604,529,12577
"2021-10-28",5603,390,1783,7655
"2021-10-29",4902,343,897,5988
"2021-10-30",4838,257,383,5371
"2021-10-31",5180,334,377,5797
"2021-11-01",4569,286,313,5054
"2021-11-02",4241,186,173,4549
"2021-11-03",4691,502,412,5391
"2021-11-04",5202,340,361,5780
"2021-11-05",6018,377,231,6499
"2021-11-06",4259,203,391,4790
"2021-11-07",7972,324,1130,9289
"2021-11-08",6151,414,3403,9882
"2021-11-09",5182,1084,7023,13168
"2021-11-10",5093,505,13297,18790
"2021-11-11",6425,337,2357,8954
"2021-11-12",7683,506,1368,9149
"2021-11-13",6813,388,332,7442
"2021-11-14",6787,199,2414,9290
"2021-11-15",5929,221,3090,9100
"2021-11-16",6109,278,562,6806
"2021-11-17",7635,449,398,8289
"2021-11-18",7280,425,621,8213
"2021-11-19",19511,518,279,20129
"2021-11-20",25979,1687,405,27175
"2021-11-21",10583,614,266,11265
"2021-11-22",2648,85,64,2779
"2021-11-23",12272,653,1300,14079
"2021-11-24",16193,820,1588,18411
"2021-11-25",9650,1031,635,11123
"2021-11-26",6117,632,300,6756
"2021-11-27",5609,627,244,6332
"2021-11-28",5908,785,506,7112
"2021-11-29",10242,425,249,10776
"2021-11-30",8079,327,284,8558
"2021-12-01",5079,439,301,5720
"2021-12-02",6231,345,1663,8127
"2021-12-03",5652,407,2823,8668
"2021-12-04",7950,852,3868,12482
"2021-12-05",6815,719,5183,12606
"2021-12-06",4946,430,2648,7876
"2021-12-07",5524,430,525,6352
"2021-12-08",7414,888,322,8454
"2021-12-09",6950,704,258,7729
"2021-12-10",6402,538,358,7181
"2021-12-11",4608,369,207,5073
"2021-12-12",4402,255,258,4812
"2021-12-13",5725,203,463,6323
"2021-12-14",7706,299,352,8229
"2021-12-15",5482,491,1435,7313
"2021-12-16",4674,465,513,5522
"2021-12-17",5155,589,356,6001
"2021-12-18",3871,497,323,4616
"2021-12-19",4275,302,366,4869
"2021-12-20",3881,442,557,4766
"2021-12-21",4324,310,593,5034
"2021-12-22",5552,503,737,6273
"2021-12-23",7945,372,399,8570
"2021-12-24",11974,360,1458,13602
"2021-12-25",3537,476,1727,5543
"2021-12-26",3957,169,462,4523
"2021-12-27",4061,189,555,4729
"2021-12-28",4220,241,634,5021
"2021-12-29",4420,316,382,5012
"2021-12-30",4283,237,4544,8941
"2021-12-31",4808,183,2924,7861
